Unnamed: 0,RespondentID,Income_Wages,Income_SelfEmployment,Income_SocialSecurity,Income_DisabilityPension,Income_RetirementPension,Income_SSI,Income_CashAssistance,Income_InterestDividends,Income_OtherSources,MonthlyIncomeRange,PovertyLevelIndex,PovertyLevelCategory,INQ300,IND310,INQ320
1113,94815.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,9.0,1.45,2.0,2.0,1.0,1.0
1114,94816.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
1115,94817.0,,,,,,,,,,,,,,,
1116,94818.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0,1.0
1117,94819.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.09,1.0,2.0,1.0,1.0
1118,94820.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.82,2.0,2.0,1.0,1.0
1119,94821.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.88,3.0,1.0,,1.0
1120,94822.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,2.0,2.0,1.0,1.0
1121,94823.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.72,1.0,2.0,1.0,1.0
1122,94824.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
1123,94825.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,3.0
1124,94826.0,,,,,,,,,,,,,,,
1125,94827.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.2,1.0,2.0,1.0,1.0
1126,94828.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,1.29,1.0,2.0,3.0,2.0
1127,94829.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,4.74,3.0,1.0,,1.0
1128,94830.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.99,1.0,1.0,,1.0
1129,94831.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
1130,94832.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,4.06,3.0,1.0,,1.0
1131,94833.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.82,1.0,2.0,1.0,1.0
1132,94834.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,5.0,3.0,1.0,,1.0
1133,94835.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.74,1.0,2.0,1.0,3.0
1134,94836.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
1135,94837.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.22,1.0,2.0,1.0,1.0
1136,94838.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.75,1.0,2.0,2.0,1.0
1137,94839.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,1.17,1.0,2.0,1.0,1.0
1138,94840.0,,,,,,,,,,,,,,,
1139,94841.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,1.0,1.0
1140,94842.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.57,1.0,2.0,1.0,1.0
1141,94843.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.16,3.0,1.0,,1.0
1142,94844.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,4.88,3.0,1.0,,1.0
1143,94845.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.34,2.0,2.0,1.0,1.0
1144,94846.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.04,1.0,2.0,2.0,1.0
1145,94847.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.69,1.0,2.0,1.0,3.0
1146,94848.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,2.45,3.0,2.0,1.0,1.0
1147,94849.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,10.0,2.24,3.0,1.0,,1.0
1148,94850.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.16,1.0,1.0,,1.0
1149,94851.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,1.27,1.0,1.0,,1.0
1150,94852.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.51,1.0,2.0,1.0,1.0
1151,94853.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.88,1.0,2.0,1.0,1.0
1152,94854.0,,,,,,,,,,,,,,,
1153,94855.0,,,,,,,,,,,,,,,
1154,94856.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,77.0,,3.0,7.0,,1.0
1155,94857.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.49,1.0,2.0,1.0,4.0
1156,94858.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,0.82,1.0,2.0,1.0,1.0
1157,94859.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.27,1.0,2.0,1.0,1.0
1158,94860.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,1.26,1.0,2.0,1.0,1.0
1159,94861.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,7.0,1.67,2.0,2.0,3.0,1.0
1160,94862.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
1161,94863.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.49,2.0,2.0,1.0,1.0
1162,94864.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.89,3.0,2.0,1.0,1.0
1163,94865.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.33,1.0,2.0,1.0,3.0
1164,94866.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,7.0
1165,94867.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
1166,94868.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12.0,4.88,3.0,1.0,,1.0
1167,94869.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
1168,94870.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.58,3.0,2.0,1.0,1.0
1169,94871.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,10.0,4.21,3.0,1.0,,1.0
1170,94872.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.82,2.0,1.0,,1.0
1171,94873.0,,,,,,,,,,,,,,,
1172,94874.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,9.0,,1.0
1173,94875.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,3.26,3.0,1.0,,1.0
1174,94876.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,3.67,3.0,1.0,,1.0
1175,94877.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,2.0,99.0,1.0
1176,94878.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,7.0,1.07,1.0,2.0,1.0,1.0
1177,94879.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,3.0,1.0,,2.0
1178,94880.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.84,2.0,2.0,2.0,1.0
1179,94881.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8.0,1.55,2.0,2.0,1.0,1.0
1180,94882.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
1181,94883.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,2.35,3.0,1.0,,1.0
1182,94884.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,12.0,5.0,3.0,1.0,,1.0
1183,94885.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,0.98,1.0,2.0,1.0,1.0
1184,94886.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,0.53,1.0,2.0,1.0,1.0
1185,94887.0,,,,,,,,,,,,,,,
1186,94888.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.57,1.0,2.0,1.0,3.0
1187,94889.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,10.0,2.45,3.0,2.0,99.0,1.0
1188,94890.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,8.0,1.67,2.0,2.0,1.0,1.0
1189,94891.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.29,3.0,2.0,2.0,1.0
1190,94892.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.07,1.0,2.0,1.0,1.0
1191,94893.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,8.0,2.35,3.0,1.0,,1.0
1192,94894.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
1193,94895.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,77.0
1194,94896.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,1.17,1.0,2.0,1.0,1.0
1195,94897.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.06,3.0,2.0,1.0,1.0
1196,94898.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,2.48,3.0,2.0,1.0,3.0
1197,94899.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,0.88,1.0,2.0,1.0,1.0
1198,94900.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11.0,3.35,3.0,1.0,,1.0
1199,94901.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.61,1.0,2.0,1.0,1.0
1200,94902.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,10.0,4.01,3.0,1.0,,1.0
1201,94903.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
1202,94904.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.34,3.0,2.0,4.0,1.0
1203,94905.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.89,3.0,2.0,4.0,1.0
1204,94906.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,3.39,3.0,1.0,,1.0
1205,94907.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,2.96,3.0,1.0,,1.0
1206,94908.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.49,2.0,1.0,,1.0
1207,94909.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,77.0,,3.0,2.0,1.0,1.0
1208,94910.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,2.0,3.0,1.0
1209,94911.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
1210,94912.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,2.13,3.0,1.0,,1.0
1211,94913.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,2.77,3.0,2.0,1.0,1.0
1212,94914.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.44,2.0,2.0,3.0,1.0
1213,94915.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.47,2.0,2.0,1.0,1.0
1214,94916.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.35,1.0,2.0,1.0,1.0
1215,94917.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,1.91,3.0,2.0,1.0,1.0
1216,94918.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.78,1.0,2.0,1.0,1.0
1217,94919.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
1218,94920.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,9.0,3.69,3.0,2.0,1.0,1.0
1219,94921.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.62,3.0,2.0,2.0,1.0
1220,94922.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,8.0,2.15,3.0,2.0,1.0,1.0
1221,94923.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.14,1.0,2.0,1.0,1.0
1222,94924.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.15,1.0,2.0,1.0,1.0
1223,94925.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.87,1.0,2.0,2.0,2.0
1224,94926.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.07,1.0,2.0,1.0,1.0
1225,94927.0,,,,,,,,,,,,,,,
1226,94928.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.53,1.0,2.0,1.0,1.0
1227,94929.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
1228,94930.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,1.0
1229,94931.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.09,1.0,2.0,1.0,1.0
1230,94932.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.6,3.0,2.0,5.0,1.0
1231,94933.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.35,1.0,2.0,1.0,2.0
1232,94934.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
1233,94935.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,9.0,2.51,3.0,2.0,1.0,1.0
1234,94936.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,1.03,1.0,2.0,1.0,1.0
1235,94937.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.07,1.0,2.0,1.0,1.0
1236,94938.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,99.0,,2.0,2.0,1.0,1.0
1237,94939.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.09,1.0,2.0,1.0,1.0
1238,94940.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.1,1.0,2.0,1.0,1.0
1239,94941.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,1.0,1.0
1240,94942.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,1.97,3.0,2.0,1.0,1.0
1241,94943.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.92,1.0,2.0,3.0,1.0
1242,94944.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.67,2.0,2.0,1.0,1.0
1243,94945.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,1.0
1244,94946.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0
1245,94947.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,2.5,3.0,2.0,3.0,1.0
1246,94948.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.35,1.0,2.0,1.0,1.0
1247,94949.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,0.96,1.0,2.0,1.0,1.0
1248,94950.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,9.0,2.71,3.0,1.0,,8.0
1249,94951.0,,,,,,,,,,,,,,,
1250,94952.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.69,2.0,1.0,,1.0
1251,94953.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,9.0
1252,94954.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,3.18,3.0,2.0,5.0,1.0
1253,94955.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.8,1.0,2.0,5.0,4.0
1254,94956.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.67,2.0,2.0,1.0,2.0
1255,94957.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.59,3.0,2.0,1.0,1.0
1256,94958.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
1257,94959.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,11.0,4.7,3.0,2.0,2.0,1.0
1258,94960.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.98,3.0,2.0,1.0,1.0
1259,94961.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.02,1.0,2.0,1.0,1.0
1260,94962.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
1261,94963.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.43,2.0,2.0,3.0,1.0
1262,94964.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.63,2.0,2.0,1.0,1.0
1263,94965.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
1264,94966.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6.0,1.27,1.0,2.0,2.0,1.0
1265,94967.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.27,3.0,1.0,,1.0
1266,94968.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,9.0,9.0,,2.0
1267,94969.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.66,2.0,2.0,2.0,1.0
1268,94970.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.98,3.0,2.0,1.0,1.0
1269,94971.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.58,1.0,2.0,1.0,1.0
1270,94972.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,1.28,1.0,2.0,1.0,2.0
1271,94973.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.71,1.0,2.0,1.0,3.0
1272,94974.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.24,1.0,2.0,1.0,3.0
1273,94975.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.11,3.0,2.0,1.0,1.0
1274,94976.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.31,2.0,2.0,4.0,1.0
1275,94977.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99.0,,1.0,7.0,,1.0
1276,94978.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.82,1.0,2.0,1.0,1.0
1277,94979.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,2.54,3.0,2.0,1.0,1.0
1278,94980.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.82,2.0,2.0,1.0,1.0
1279,94981.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,1.2,1.0,2.0,1.0,1.0
1280,94982.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.65,3.0,2.0,1.0,1.0
1281,94983.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,9.0,2.0,7.0,0.79,1.0,2.0,2.0,1.0
1282,94984.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,1.43,2.0,2.0,1.0,1.0
1283,94985.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.62,3.0,1.0,,1.0
1284,94986.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
1285,94987.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,2.33,3.0,1.0,,1.0
1286,94988.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,10.0,4.21,3.0,1.0,,1.0
1287,94989.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.2,1.0,2.0,1.0,1.0
1288,94990.0,,,,,,,,,,,,,,,
1289,94991.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.92,3.0,2.0,3.0,1.0
1290,94992.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.7,3.0,2.0,1.0,1.0
1291,94993.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.51,1.0,2.0,1.0,3.0
1292,94994.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,1.0
1293,94995.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,99.0,,3.0,1.0,,1.0
1294,94996.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,3.65,3.0,2.0,1.0,1.0
1295,94997.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,,1.0,2.0,1.0,6.0
1296,94998.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.38,2.0,2.0,1.0,3.0
1297,94999.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
1298,95000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,0.87,1.0,2.0,1.0,3.0
1299,95001.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.07,1.0,2.0,2.0,1.0
1300,95002.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,1.71,2.0,2.0,2.0,1.0
1301,95003.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,4.69,3.0,1.0,,1.0
1302,95004.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,5.0,3.0,1.0,,1.0
1303,95005.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,10.0,2.81,3.0,1.0,,1.0
1304,95006.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,3.35,3.0,2.0,2.0,1.0
1305,95007.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,1.68,2.0,1.0,,1.0
1306,95008.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,0.73,1.0,2.0,1.0,1.0
1307,95009.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,8.0,1.88,3.0,1.0,,1.0
1308,95010.0,,,,,,,,,,,,,,,
1309,95011.0,,,,,,,,,,,,,,,
1310,95012.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.52,1.0,2.0,1.0,1.0
1311,95013.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,4.8,3.0,1.0,,1.0
1312,95014.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,4.01,3.0,1.0,,2.0
1313,95015.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9.0,2.17,3.0,2.0,4.0,1.0
1314,95016.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,77.0,,1.0,2.0,1.0,1.0
1315,95017.0,,,,,,,,,,,,,,,
1316,95018.0,,,,,,,,,,,,,,,
1317,95019.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.49,1.0,2.0,1.0,1.0
1318,95020.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,2.39,3.0,2.0,5.0,3.0
1319,95021.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,2.16,3.0,1.0,,1.0
1320,95022.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,10.0,2.41,3.0,2.0,2.0,2.0
1321,95023.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,1.94,3.0,2.0,3.0,1.0
1322,95024.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,3.0,1.0,,1.0
1323,95025.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,3.65,3.0,1.0,,2.0
1324,95026.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.12,1.0,2.0,1.0,4.0
1325,95027.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,77.0,,3.0,2.0,1.0,3.0
1326,95028.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.01,1.0,2.0,1.0,1.0
1327,95029.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.04,1.0,2.0,1.0,1.0
1328,95030.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,99.0,,2.0,2.0,3.0,1.0
1329,95031.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,11.0,5.0,3.0,2.0,1.0,1.0
